consistent, condition, timestep, subject, correct, which
0, bbaaaabbaaaabba, 7, 617, 1, 1
0, baabaaabaaaabaa, 8, 617, 0, 0
0, bbaaaabbaaaabba, 8, 617, 0, 1
0, baabaaabaaaabaa, 9, 617, 0, 0
0, bbaaaabbaaaabba, 9, 617, 1, 1
0, baabaaabaaaabaa, 10, 617, 1, 0
0, bbaaaabbaaaabba, 10, 617, 1, 1
0, baabaaabaaaabaa, 11, 617, 1, 0
0, bbaaaabbaaaabba, 11, 617, 1, 1
0, baabaaabaaaabaa, 12, 617, 0, 0
0, bbaaaabbaaaabba, 12, 617, 0, 1
0, baabaaabaaaabaa, 13, 617, 0, 0
0, bbaaaabbaaaabba, 13, 617, 0, 1
0, baabaaabaaaabaa, 14, 617, 1, 0
0, bbaaaabbaaaabba, 14, 617, 0, 1
0, baabaaabaaaabaa, 0, 618, 1, 0
0, bbaaaabbaaaabba, 0, 618, 1, 1
0, baabaaabaaaabaa, 1, 618, 0, 0
0, bbaaaabbaaaabba, 1, 618, 0, 1
0, baabaaabaaaabaa, 2, 618, 0, 0
0, bbaaaabbaaaabba, 2, 618, 0, 1
0, baabaaabaaaabaa, 3, 618, 0, 0
0, bbaaaabbaaaabba, 3, 618, 0, 1
0, baabaaabaaaabaa, 4, 618, 1, 0
0, bbaaaabbaaaabba, 4, 618, 1, 1
0, baabaaabaaaabaa, 5, 618, 1, 0
0, bbaaaabbaaaabba, 5, 618, 1, 1
0, baabaaabaaaabaa, 6, 618, 0, 0
0, bbaaaabbaaaabba, 6, 618, 0, 1
0, baabaaabaaaabaa, 7, 618, 0, 0
0, bbaaaabbaaaabba, 7, 618, 1, 1
0, baabaaabaaaabaa, 8, 618, 1, 0
0, bbaaaabbaaaabba, 8, 618, 1, 1
0, baabaaabaaaabaa, 9, 618, 1, 0
0, bbaaaabbaaaabba, 9, 618, 1, 1
0, baabaaabaaaabaa, 10, 618, 1, 0
0, bbaaaabbaaaabba, 10, 618, 1, 1
0, baabaaabaaaabaa, 11, 618, 1, 0
0, bbaaaabbaaaabba, 11, 618, 1, 1
0, baabaaabaaaabaa, 12, 618, 0, 0
0, bbaaaabbaaaabba, 12, 618, 1, 1
0, baabaaabaaaabaa, 13, 618, 1, 0
0, bbaaaabbaaaabba, 13, 618, 1, 1
0, baabaaabaaaabaa, 14, 618, 1, 0
0, bbaaaabbaaaabba, 14, 618, 1, 1
0, baabaaabaaaabaa, 0, 619, 0, 0
0, bbaaaabbaaaabba, 0, 619, 1, 1
0, baabaaabaaaabaa, 1, 619, 0, 0
0, bbaaaabbaaaabba, 1, 619, 0, 1
0, baabaaabaaaabaa, 2, 619, 0, 0
0, bbaaaabbaaaabba, 2, 619, 1, 1
0, baabaaabaaaabaa, 3, 619, 1, 0
0, bbaaaabbaaaabba, 3, 619, 0, 1
0, baabaaabaaaabaa, 4, 619, 1, 0
0, bbaaaabbaaaabba, 4, 619, 0, 1
0, baabaaabaaaabaa, 5, 619, 1, 0
0, bbaaaabbaaaabba, 5, 619, 1, 1
0, baabaaabaaaabaa, 6, 619, 0, 0
0, bbaaaabbaaaabba, 6, 619, 1, 1
0, baabaaabaaaabaa, 7, 619, 0, 0
0, bbaaaabbaaaabba, 7, 619, 1, 1
0, baabaaabaaaabaa, 8, 619, 1, 0
0, bbaaaabbaaaabba, 8, 619, 1, 1
0, baabaaabaaaabaa, 9, 619, 1, 0
0, bbaaaabbaaaabba, 9, 619, 1, 1
0, baabaaabaaaabaa, 10, 619, 1, 0
0, bbaaaabbaaaabba, 10, 619, 1, 1
0, baabaaabaaaabaa, 11, 619, 1, 0
0, bbaaaabbaaaabba, 11, 619, 1, 1
0, baabaaabaaaabaa, 12, 619, 1, 0
0, bbaaaabbaaaabba, 12, 619, 1, 1
0, baabaaabaaaabaa, 13, 619, 1, 0
0, bbaaaabbaaaabba, 13, 619, 1, 1
0, baabaaabaaaabaa, 14, 619, 1, 0
0, bbaaaabbaaaabba, 14, 619, 1, 1
0, baabaaabaaaabaa, 0, 620, 0, 0
0, bbaaaabbaaaabba, 0, 620, 1, 1
0, baabaaabaaaabaa, 1, 620, 1, 0
0, bbaaaabbaaaabba, 1, 620, 0, 1
0, baabaaabaaaabaa, 2, 620, 1, 0
0, bbaaaabbaaaabba, 2, 620, 1, 1
0, baabaaabaaaabaa, 3, 620, 1, 0
0, bbaaaabbaaaabba, 3, 620, 0, 1
0, baabaaabaaaabaa, 4, 620, 1, 0
0, bbaaaabbaaaabba, 4, 620, 0, 1
0, baabaaabaaaabaa, 5, 620, 1, 0
0, bbaaaabbaaaabba, 5, 620, 1, 1
0, baabaaabaaaabaa, 6, 620, 0, 0
0, bbaaaabbaaaabba, 6, 620, 0, 1
0, baabaaabaaaabaa, 7, 620, 1, 0
0, bbaaaabbaaaabba, 7, 620, 0, 1
0, baabaaabaaaabaa, 8, 620, 0, 0
0, bbaaaabbaaaabba, 8, 620, 0, 1
0, baabaaabaaaabaa, 9, 620, 1, 0
0, bbaaaabbaaaabba, 9, 620, 1, 1
0, baabaaabaaaabaa, 10, 620, 0, 0
0, bbaaaabbaaaabba, 10, 620, 0, 1
0, baabaaabaaaabaa, 11, 620, 1, 0
0, bbaaaabbaaaabba, 11, 620, 1, 1
0, baabaaabaaaabaa, 12, 620, 0, 0
0, bbaaaabbaaaabba, 12, 620, 0, 1
0, baabaaabaaaabaa, 13, 620, 1, 0
0, bbaaaabbaaaabba, 13, 620, 1, 1
0, baabaaabaaaabaa, 14, 620, 0, 0
0, bbaaaabbaaaabba, 14, 620, 0, 1
0, baabaaabaaaabaa, 0, 621, 1, 0
0, bbaaaabbaaaabba, 0, 621, 1, 1
0, baabaaabaaaabaa, 1, 621, 1, 0
0, bbaaaabbaaaabba, 1, 621, 0, 1
0, baabaaabaaaabaa, 2, 621, 0, 0
0, bbaaaabbaaaabba, 2, 621, 0, 1
0, baabaaabaaaabaa, 3, 621, 1, 0
0, bbaaaabbaaaabba, 3, 621, 1, 1
0, baabaaabaaaabaa, 4, 621, 0, 0
0, bbaaaabbaaaabba, 4, 621, 0, 1
0, baabaaabaaaabaa, 5, 621, 0, 0
0, bbaaaabbaaaabba, 5, 621, 0, 1
0, baabaaabaaaabaa, 6, 621, 0, 0
0, bbaaaabbaaaabba, 6, 621, 1, 1
0, baabaaabaaaabaa, 7, 621, 1, 0
0, bbaaaabbaaaabba, 7, 621, 1, 1
0, baabaaabaaaabaa, 8, 621, 1, 0
0, bbaaaabbaaaabba, 8, 621, 1, 1
0, baabaaabaaaabaa, 9, 621, 0, 0
0, bbaaaabbaaaabba, 9, 621, 1, 1
0, baabaaabaaaabaa, 10, 621, 0, 0
0, bbaaaabbaaaabba, 10, 621, 1, 1
0, baabaaabaaaabaa, 11, 621, 0, 0
0, bbaaaabbaaaabba, 11, 621, 1, 1
0, baabaaabaaaabaa, 12, 621, 1, 0
0, bbaaaabbaaaabba, 12, 621, 1, 1
0, baabaaabaaaabaa, 13, 621, 1, 0
0, bbaaaabbaaaabba, 13, 621, 1, 1
0, baabaaabaaaabaa, 14, 621, 1, 0
0, bbaaaabbaaaabba, 14, 621, 1, 1
0, bbaaabbaaabbaaa, 0, 622, 1, 0
0, bbbbaaaaaaaaaaa, 0, 622, 0, 1
0, bbaaabbaaabbaaa, 1, 622, 1, 0
0, bbbbaaaaaaaaaaa, 1, 622, 0, 1
0, bbaaabbaaabbaaa, 2, 622, 0, 0
0, bbbbaaaaaaaaaaa, 2, 622, 1, 1
0, bbaaabbaaabbaaa, 3, 622, 0, 0
0, bbbbaaaaaaaaaaa, 3, 622, 1, 1
0, bbaaabbaaabbaaa, 4, 622, 1, 0
0, bbbbaaaaaaaaaaa, 4, 622, 0, 1
0, bbaaabbaaabbaaa, 5, 622, 0, 0
0, bbbbaaaaaaaaaaa, 5, 622, 1, 1
0, bbaaabbaaabbaaa, 6, 622, 1, 0
0, bbbbaaaaaaaaaaa, 6, 622, 1, 1
0, bbaaabbaaabbaaa, 7, 622, 1, 0
0, bbbbaaaaaaaaaaa, 7, 622, 1, 1
0, bbaaabbaaabbaaa, 8, 622, 0, 0
0, bbbbaaaaaaaaaaa, 8, 622, 0, 1
0, bbaaabbaaabbaaa, 9, 622, 0, 0
0, bbbbaaaaaaaaaaa, 9, 622, 0, 1
0, bbaaabbaaabbaaa, 10, 622, 1, 0
0, bbbbaaaaaaaaaaa, 10, 622, 1, 1
0, bbaaabbaaabbaaa, 11, 622, 1, 0
0, bbbbaaaaaaaaaaa, 11, 622, 1, 1
0, bbaaabbaaabbaaa, 12, 622, 0, 0
0, bbbbaaaaaaaaaaa, 12, 622, 1, 1
0, bbaaabbaaabbaaa, 13, 622, 0, 0
0, bbbbaaaaaaaaaaa, 13, 622, 1, 1
0, bbaaabbaaabbaaa, 14, 622, 0, 0
0, bbbbaaaaaaaaaaa, 14, 622, 1, 1
0, bbaaabbaaabbaaa, 0, 623, 1, 0
0, bbbbaaaaaaaaaaa, 0, 623, 0, 1
0, bbaaabbaaabbaaa, 1, 623, 1, 0
0, bbbbaaaaaaaaaaa, 1, 623, 1, 1
0, bbaaabbaaabbaaa, 2, 623, 0, 0
0, bbbbaaaaaaaaaaa, 2, 623, 1, 1
0, bbaaabbaaabbaaa, 3, 623, 1, 0
0, bbbbaaaaaaaaaaa, 3, 623, 1, 1
0, bbaaabbaaabbaaa, 4, 623, 0, 0
0, bbbbaaaaaaaaaaa, 4, 623, 1, 1
0, bbaaabbaaabbaaa, 5, 623, 1, 0
0, bbbbaaaaaaaaaaa, 5, 623, 1, 1
0, bbaaabbaaabbaaa, 6, 623, 1, 0
0, bbbbaaaaaaaaaaa, 6, 623, 0, 1
0, bbaaabbaaabbaaa, 7, 623, 0, 0
0, bbbbaaaaaaaaaaa, 7, 623, 1, 1
0, bbaaabbaaabbaaa, 8, 623, 1, 0
0, bbbbaaaaaaaaaaa, 8, 623, 0, 1
0, bbaaabbaaabbaaa, 9, 623, 1, 0
0, bbbbaaaaaaaaaaa, 9, 623, 0, 1
0, bbaaabbaaabbaaa, 10, 623, 1, 0
0, bbbbaaaaaaaaaaa, 10, 623, 0, 1
0, bbaaabbaaabbaaa, 11, 623, 1, 0
0, bbbbaaaaaaaaaaa, 11, 623, 0, 1
0, bbaaabbaaabbaaa, 12, 623, 1, 0
0, bbbbaaaaaaaaaaa, 12, 623, 0, 1
0, bbaaabbaaabbaaa, 13, 623, 1, 0
0, bbbbaaaaaaaaaaa, 13, 623, 0, 1
0, bbaaabbaaabbaaa, 14, 623, 1, 0
0, bbbbaaaaaaaaaaa, 14, 623, 0, 1
0, bbaaabbaaabbaaa, 0, 624, 1, 0
0, bbbbaaaaaaaaaaa, 0, 624, 1, 1
0, bbaaabbaaabbaaa, 1, 624, 1, 0
0, bbbbaaaaaaaaaaa, 1, 624, 0, 1
0, bbaaabbaaabbaaa, 2, 624, 0, 0
0, bbbbaaaaaaaaaaa, 2, 624, 0, 1
0, bbaaabbaaabbaaa, 3, 624, 0, 0
0, bbbbaaaaaaaaaaa, 3, 624, 0, 1
0, bbaaabbaaabbaaa, 4, 624, 0, 0
0, bbbbaaaaaaaaaaa, 4, 624, 1, 1
0, bbaaabbaaabbaaa, 5, 624, 1, 0
0, bbbbaaaaaaaaaaa, 5, 624, 1, 1
0, bbaaabbaaabbaaa, 6, 624, 1, 0
0, bbbbaaaaaaaaaaa, 6, 624, 1, 1
0, bbaaabbaaabbaaa, 7, 624, 1, 0
0, bbbbaaaaaaaaaaa, 7, 624, 1, 1
0, bbaaabbaaabbaaa, 8, 624, 1, 0
0, bbbbaaaaaaaaaaa, 8, 624, 0, 1
0, bbaaabbaaabbaaa, 9, 624, 1, 0
0, bbbbaaaaaaaaaaa, 9, 624, 0, 1
0, bbaaabbaaabbaaa, 10, 624, 1, 0
0, bbbbaaaaaaaaaaa, 10, 624, 1, 1
0, bbaaabbaaabbaaa, 11, 624, 1, 0
0, bbbbaaaaaaaaaaa, 11, 624, 1, 1
0, bbaaabbaaabbaaa, 12, 624, 1, 0
0, bbbbaaaaaaaaaaa, 12, 624, 1, 1
0, bbaaabbaaabbaaa, 13, 624, 1, 0
0, bbbbaaaaaaaaaaa, 13, 624, 1, 1
0, bbaaabbaaabbaaa, 14, 624, 1, 0
0, bbbbaaaaaaaaaaa, 14, 624, 1, 1
0, bbaaabbaaabbaaa, 0, 625, 1, 0
0, bbbbaaaaaaaaaaa, 0, 625, 1, 1
0, bbaaabbaaabbaaa, 1, 625, 1, 0
0, bbbbaaaaaaaaaaa, 1, 625, 1, 1
0, bbaaabbaaabbaaa, 2, 625, 0, 0
0, bbbbaaaaaaaaaaa, 2, 625, 1, 1
0, bbaaabbaaabbaaa, 3, 625, 0, 0
0, bbbbaaaaaaaaaaa, 3, 625, 0, 1
0, bbaaabbaaabbaaa, 4, 625, 0, 0
0, bbbbaaaaaaaaaaa, 4, 625, 0, 1
0, bbaaabbaaabbaaa, 5, 625, 1, 0
0, bbbbaaaaaaaaaaa, 5, 625, 1, 1
0, bbaaabbaaabbaaa, 6, 625, 1, 0
0, bbbbaaaaaaaaaaa, 6, 625, 0, 1
0, bbaaabbaaabbaaa, 7, 625, 0, 0
0, bbbbaaaaaaaaaaa, 7, 625, 1, 1
0, bbaaabbaaabbaaa, 8, 625, 0, 0
0, bbbbaaaaaaaaaaa, 8, 625, 1, 1
0, bbaaabbaaabbaaa, 9, 625, 1, 0
0, bbbbaaaaaaaaaaa, 9, 625, 0, 1
0, bbaaabbaaabbaaa, 10, 625, 1, 0
0, bbbbaaaaaaaaaaa, 10, 625, 1, 1
0, bbaaabbaaabbaaa, 11, 625, 1, 0
0, bbbbaaaaaaaaaaa, 11, 625, 1, 1
0, bbaaabbaaabbaaa, 12, 625, 1, 0
0, bbbbaaaaaaaaaaa, 12, 625, 1, 1
0, bbaaabbaaabbaaa, 13, 625, 1, 0
0, bbbbaaaaaaaaaaa, 13, 625, 1, 1
0, bbaaabbaaabbaaa, 14, 625, 1, 0
0, bbbbaaaaaaaaaaa, 14, 625, 1, 1
0, bbaaabbaaabbaaa, 0, 626, 0, 0
0, bbbbaaaaaaaaaaa, 0, 626, 0, 1
0, bbaaabbaaabbaaa, 1, 626, 1, 0
0, bbbbaaaaaaaaaaa, 1, 626, 1, 1
0, bbaaabbaaabbaaa, 2, 626, 0, 0
0, bbbbaaaaaaaaaaa, 2, 626, 1, 1
0, bbaaabbaaabbaaa, 3, 626, 0, 0
0, bbbbaaaaaaaaaaa, 3, 626, 1, 1
0, bbaaabbaaabbaaa, 4, 626, 1, 0
0, bbbbaaaaaaaaaaa, 4, 626, 0, 1
0, bbaaabbaaabbaaa, 5, 626, 0, 0
0, bbbbaaaaaaaaaaa, 5, 626, 1, 1
0, bbaaabbaaabbaaa, 6, 626, 1, 0
0, bbbbaaaaaaaaaaa, 6, 626, 1, 1
0, bbaaabbaaabbaaa, 7, 626, 0, 0
0, bbbbaaaaaaaaaaa, 7, 626, 1, 1
0, bbaaabbaaabbaaa, 8, 626, 1, 0
0, bbbbaaaaaaaaaaa, 8, 626, 1, 1
0, bbaaabbaaabbaaa, 9, 626, 1, 0
0, bbbbaaaaaaaaaaa, 9, 626, 1, 1
0, bbaaabbaaabbaaa, 10, 626, 0, 0
0, bbbbaaaaaaaaaaa, 10, 626, 1, 1
0, bbaaabbaaabbaaa, 11, 626, 1, 0
0, bbbbaaaaaaaaaaa, 11, 626, 1, 1
0, bbaaabbaaabbaaa, 12, 626, 0, 0
0, bbbbaaaaaaaaaaa, 12, 626, 1, 1
0, bbaaabbaaabbaaa, 13, 626, 0, 0
0, bbbbaaaaaaaaaaa, 13, 626, 1, 1
0, bbaaabbaaabbaaa, 14, 626, 1, 0
0, bbbbaaaaaaaaaaa, 14, 626, 1, 1
0, bbaaabbaaabbaaa, 0, 627, 0, 0
0, bbbbaaaaaaaaaaa, 0, 627, 0, 1
0, bbaaabbaaabbaaa, 1, 627, 0, 0
0, bbbbaaaaaaaaaaa, 1, 627, 1, 1
0, bbaaabbaaabbaaa, 2, 627, 1, 0
0, bbbbaaaaaaaaaaa, 2, 627, 1, 1
0, bbaaabbaaabbaaa, 3, 627, 1, 0
0, bbbbaaaaaaaaaaa, 3, 627, 1, 1
0, bbaaabbaaabbaaa, 4, 627, 0, 0
0, bbbbaaaaaaaaaaa, 4, 627, 0, 1
0, bbaaabbaaabbaaa, 5, 627, 0, 0
0, bbbbaaaaaaaaaaa, 5, 627, 1, 1
0, bbaaabbaaabbaaa, 6, 627, 1, 0
0, bbbbaaaaaaaaaaa, 6, 627, 1, 1
0, bbaaabbaaabbaaa, 7, 627, 0, 0
0, bbbbaaaaaaaaaaa, 7, 627, 1, 1
0, bbaaabbaaabbaaa, 8, 627, 1, 0
0, bbbbaaaaaaaaaaa, 8, 627, 0, 1
0, bbaaabbaaabbaaa, 9, 627, 1, 0
0, bbbbaaaaaaaaaaa, 9, 627, 0, 1
0, bbaaabbaaabbaaa, 10, 627, 1, 0
0, bbbbaaaaaaaaaaa, 10, 627, 0, 1
0, bbaaabbaaabbaaa, 11, 627, 1, 0
0, bbbbaaaaaaaaaaa, 11, 627, 0, 1
0, bbaaabbaaabbaaa, 12, 627, 1, 0
0, bbbbaaaaaaaaaaa, 12, 627, 1, 1
0, bbaaabbaaabbaaa, 13, 627, 1, 0
0, bbbbaaaaaaaaaaa, 13, 627, 1, 1
0, bbaaabbaaabbaaa, 14, 627, 1, 0
0, bbbbaaaaaaaaaaa, 14, 627, 1, 1
0, bbaaabbaaabbaaa, 0, 628, 1, 0
0, bbbbaaaaaaaaaaa, 0, 628, 0, 1
0, bbaaabbaaabbaaa, 1, 628, 1, 0
0, bbbbaaaaaaaaaaa, 1, 628, 1, 1
0, bbaaabbaaabbaaa, 2, 628, 0, 0
0, bbbbaaaaaaaaaaa, 2, 628, 0, 1
0, bbaaabbaaabbaaa, 3, 628, 0, 0
0, bbbbaaaaaaaaaaa, 3, 628, 0, 1
0, bbaaabbaaabbaaa, 4, 628, 0, 0
0, bbbbaaaaaaaaaaa, 4, 628, 1, 1
0, bbaaabbaaabbaaa, 5, 628, 0, 0
0, bbbbaaaaaaaaaaa, 5, 628, 1, 1
0, bbaaabbaaabbaaa, 6, 628, 1, 0
0, bbbbaaaaaaaaaaa, 6, 628, 1, 1
0, bbaaabbaaabbaaa, 7, 628, 1, 0
0, bbbbaaaaaaaaaaa, 7, 628, 0, 1
0, bbaaabbaaabbaaa, 8, 628, 1, 0
0, bbbbaaaaaaaaaaa, 8, 628, 1, 1
0, bbaaabbaaabbaaa, 9, 628, 0, 0
0, bbbbaaaaaaaaaaa, 9, 628, 0, 1
0, bbaaabbaaabbaaa, 10, 628, 1, 0
0, bbbbaaaaaaaaaaa, 10, 628, 0, 1
0, bbaaabbaaabbaaa, 11, 628, 1, 0
0, bbbbaaaaaaaaaaa, 11, 628, 0, 1
0, bbaaabbaaabbaaa, 12, 628, 1, 0
0, bbbbaaaaaaaaaaa, 12, 628, 1, 1
0, bbaaabbaaabbaaa, 13, 628, 1, 0
0, bbbbaaaaaaaaaaa, 13, 628, 1, 1
0, bbaaabbaaabbaaa, 14, 628, 1, 0
0, bbbbaaaaaaaaaaa, 14, 628, 1, 1
0, bbaaabbaaabbaaa, 0, 629, 1, 0
0, bbbbaaaaaaaaaaa, 0, 629, 0, 1
0, bbaaabbaaabbaaa, 1, 629, 0, 0
0, bbbbaaaaaaaaaaa, 1, 629, 1, 1
0, bbaaabbaaabbaaa, 2, 629, 0, 0
0, bbbbaaaaaaaaaaa, 2, 629, 1, 1
0, bbaaabbaaabbaaa, 3, 629, 1, 0
0, bbbbaaaaaaaaaaa, 3, 629, 1, 1
0, bbaaabbaaabbaaa, 4, 629, 1, 0
0, bbbbaaaaaaaaaaa, 4, 629, 0, 1
0, bbaaabbaaabbaaa, 5, 629, 0, 0
0, bbbbaaaaaaaaaaa, 5, 629, 1, 1
0, bbaaabbaaabbaaa, 6, 629, 0, 0
0, bbbbaaaaaaaaaaa, 6, 629, 1, 1
0, bbaaabbaaabbaaa, 7, 629, 0, 0
0, bbbbaaaaaaaaaaa, 7, 629, 1, 1
0, bbaaabbaaabbaaa, 8, 629, 1, 0
0, bbbbaaaaaaaaaaa, 8, 629, 1, 1
0, bbaaabbaaabbaaa, 9, 629, 0, 0
0, bbbbaaaaaaaaaaa, 9, 629, 1, 1
0, bbaaabbaaabbaaa, 10, 629, 0, 0
0, bbbbaaaaaaaaaaa, 10, 629, 1, 1
0, bbaaabbaaabbaaa, 11, 629, 1, 0
0, bbbbaaaaaaaaaaa, 11, 629, 1, 1
0, bbaaabbaaabbaaa, 12, 629, 1, 0
0, bbbbaaaaaaaaaaa, 12, 629, 1, 1
0, bbaaabbaaabbaaa, 13, 629, 1, 0
0, bbbbaaaaaaaaaaa, 13, 629, 1, 1
0, bbaaabbaaabbaaa, 14, 629, 1, 0
0, bbbbaaaaaaaaaaa, 14, 629, 1, 1
0, bbaaabbaaabbaaa, 0, 630, 0, 0
0, bbbbaaaaaaaaaaa, 0, 630, 1, 1
0, bbaaabbaaabbaaa, 1, 630, 1, 0
0, bbbbaaaaaaaaaaa, 1, 630, 1, 1
0, bbaaabbaaabbaaa, 2, 630, 1, 0
0, bbbbaaaaaaaaaaa, 2, 630, 0, 1
0, bbaaabbaaabbaaa, 3, 630, 1, 0
0, bbbbaaaaaaaaaaa, 3, 630, 0, 1
0, bbaaabbaaabbaaa, 4, 630, 0, 0
0, bbbbaaaaaaaaaaa, 4, 630, 0, 1
0, bbaaabbaaabbaaa, 5, 630, 0, 0
0, bbbbaaaaaaaaaaa, 5, 630, 1, 1
0, bbaaabbaaabbaaa, 6, 630, 0, 0
0, bbbbaaaaaaaaaaa, 6, 630, 1, 1
0, bbaaabbaaabbaaa, 7, 630, 0, 0
0, bbbbaaaaaaaaaaa, 7, 630, 1, 1
0, bbaaabbaaabbaaa, 8, 630, 0, 0
0, bbbbaaaaaaaaaaa, 8, 630, 0, 1
0, bbaaabbaaabbaaa, 9, 630, 0, 0
0, bbbbaaaaaaaaaaa, 9, 630, 0, 1
0, bbaaabbaaabbaaa, 10, 630, 0, 0
0, bbbbaaaaaaaaaaa, 10, 630, 1, 1
0, bbaaabbaaabbaaa, 11, 630, 1, 0
0, bbbbaaaaaaaaaaa, 11, 630, 1, 1
0, bbaaabbaaabbaaa, 12, 630, 1, 0
0, bbbbaaaaaaaaaaa, 12, 630, 1, 1
0, bbaaabbaaabbaaa, 13, 630, 1, 0
0, bbbbaaaaaaaaaaa, 13, 630, 1, 1
0, bbaaabbaaabbaaa, 14, 630, 1, 0
0, bbbbaaaaaaaaaaa, 14, 630, 1, 1
0, bbaaabbaaabbaaa, 0, 631, 1, 0
0, bbbbaaaaaaaaaaa, 0, 631, 1, 1
0, bbaaabbaaabbaaa, 1, 631, 1, 0
0, bbbbaaaaaaaaaaa, 1, 631, 1, 1
0, bbaaabbaaabbaaa, 2, 631, 0, 0
0, bbbbaaaaaaaaaaa, 2, 631, 0, 1
0, bbaaabbaaabbaaa, 3, 631, 1, 0
0, bbbbaaaaaaaaaaa, 3, 631, 1, 1
0, bbaaabbaaabbaaa, 4, 631, 0, 0
0, bbbbaaaaaaaaaaa, 4, 631, 0, 1
0, bbaaabbaaabbaaa, 5, 631, 1, 0
0, bbbbaaaaaaaaaaa, 5, 631, 1, 1
0, bbaaabbaaabbaaa, 6, 631, 1, 0
0, bbbbaaaaaaaaaaa, 6, 631, 0, 1
0, bbaaabbaaabbaaa, 7, 631, 1, 0
0, bbbbaaaaaaaaaaa, 7, 631, 1, 1
0, bbaaabbaaabbaaa, 8, 631, 1, 0
0, bbbbaaaaaaaaaaa, 8, 631, 1, 1
0, bbaaabbaaabbaaa, 9, 631, 0, 0
0, bbbbaaaaaaaaaaa, 9, 631, 0, 1
0, bbaaabbaaabbaaa, 10, 631, 1, 0
0, bbbbaaaaaaaaaaa, 10, 631, 1, 1
0, bbaaabbaaabbaaa, 11, 631, 1, 0
0, bbbbaaaaaaaaaaa, 11, 631, 1, 1
0, bbaaabbaaabbaaa, 12, 631, 0, 0
0, bbbbaaaaaaaaaaa, 12, 631, 1, 1
0, bbaaabbaaabbaaa, 13, 631, 1, 0
0, bbbbaaaaaaaaaaa, 13, 631, 1, 1
0, bbaaabbaaabbaaa, 14, 631, 1, 0
0, bbbbaaaaaaaaaaa, 14, 631, 1, 1
0, babaababaababaa, 0, 632, 0, 0
0, bbaaabbaaabbaaa, 0, 632, 0, 1
0, babaababaababaa, 1, 632, 0, 0
0, bbaaabbaaabbaaa, 1, 632, 0, 1
0, babaababaababaa, 2, 632, 1, 0
0, bbaaabbaaabbaaa, 2, 632, 0, 1
0, babaababaababaa, 3, 632, 1, 0
0, bbaaabbaaabbaaa, 3, 632, 0, 1
0, babaababaababaa, 4, 632, 0, 0
0, bbaaabbaaabbaaa, 4, 632, 0, 1
0, babaababaababaa, 5, 632, 1, 0
0, bbaaabbaaabbaaa, 5, 632, 1, 1
0, babaababaababaa, 6, 632, 1, 0
0, bbaaabbaaabbaaa, 6, 632, 1, 1
0, babaababaababaa, 7, 632, 1, 0
0, bbaaabbaaabbaaa, 7, 632, 0, 1
0, babaababaababaa, 8, 632, 1, 0
0, bbaaabbaaabbaaa, 8, 632, 1, 1
0, babaababaababaa, 9, 632, 0, 0
0, bbaaabbaaabbaaa, 9, 632, 0, 1
0, babaababaababaa, 10, 632, 1, 0
0, bbaaabbaaabbaaa, 10, 632, 1, 1
0, babaababaababaa, 11, 632, 0, 0
0, bbaaabbaaabbaaa, 11, 632, 0, 1
0, babaababaababaa, 12, 632, 0, 0
0, bbaaabbaaabbaaa, 12, 632, 1, 1
0, babaababaababaa, 13, 632, 1, 0
0, bbaaabbaaabbaaa, 13, 632, 1, 1
0, babaababaababaa, 14, 632, 1, 0
0, bbaaabbaaabbaaa, 14, 632, 1, 1
0, babaababaababaa, 0, 633, 0, 0
0, bbaaabbaaabbaaa, 0, 633, 1, 1
0, babaababaababaa, 1, 633, 0, 0
0, bbaaabbaaabbaaa, 1, 633, 0, 1
0, babaababaababaa, 2, 633, 1, 0
0, bbaaabbaaabbaaa, 2, 633, 1, 1
0, babaababaababaa, 3, 633, 0, 0
0, bbaaabbaaabbaaa, 3, 633, 0, 1
0, babaababaababaa, 4, 633, 0, 0
0, bbaaabbaaabbaaa, 4, 633, 0, 1
0, babaababaababaa, 5, 633, 1, 0
0, bbaaabbaaabbaaa, 5, 633, 1, 1
0, babaababaababaa, 6, 633, 1, 0
0, bbaaabbaaabbaaa, 6, 633, 1, 1
0, babaababaababaa, 7, 633, 0, 0
0, bbaaabbaaabbaaa, 7, 633, 1, 1
0, babaababaababaa, 8, 633, 1, 0
0, bbaaabbaaabbaaa, 8, 633, 1, 1
0, babaababaababaa, 9, 633, 0, 0
0, bbaaabbaaabbaaa, 9, 633, 1, 1
0, babaababaababaa, 10, 633, 1, 0
0, bbaaabbaaabbaaa, 10, 633, 1, 1
0, babaababaababaa, 11, 633, 1, 0
0, bbaaabbaaabbaaa, 11, 633, 1, 1
0, babaababaababaa, 12, 633, 1, 0
0, bbaaabbaaabbaaa, 12, 633, 1, 1
0, babaababaababaa, 13, 633, 1, 0
0, bbaaabbaaabbaaa, 13, 633, 1, 1
0, babaababaababaa, 14, 633, 1, 0
0, bbaaabbaaabbaaa, 14, 633, 1, 1
0, babaababaababaa, 0, 634, 0, 0
0, bbaaabbaaabbaaa, 0, 634, 1, 1
0, babaababaababaa, 1, 634, 0, 0
0, bbaaabbaaabbaaa, 1, 634, 0, 1
0, babaababaababaa, 2, 634, 1, 0
0, bbaaabbaaabbaaa, 2, 634, 0, 1
0, babaababaababaa, 3, 634, 1, 0
0, bbaaabbaaabbaaa, 3, 634, 1, 1
